sample_accession,library_source,toplevel_rank,tax_id,study_accession,run_accession,secondary_sample_accession,experiment_accession,scientific_name,instrument_platform,instrument_model,library_layout,library_strategy,library_selection,read_count,base_count,fastq_ftp,sra_ftp,class_id,class_name,fastq_filename
SAMN01932698,GENOMIC,Eukaryota,1295848,PRJNA191181,SRR823300,SRS404739,SRX256029,Cryptococcus neoformans var. grubii Bt40,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,4383880.0,885543760.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR823/SRR823300/SRR823300_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR823/SRR823300,155616,Tremellomycetes,SRR823300_2.fastq.gz
SAMN01932698,GENOMIC,Eukaryota,1295848,PRJNA191181,SRR823301,SRS404739,SRX255946,Cryptococcus neoformans var. grubii Bt40,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,1677572.0,338869544.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR823/SRR823301/SRR823301_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR823/SRR823301,155616,Tremellomycetes,SRR823301_1.fastq.gz
SAMN01932698,GENOMIC,Eukaryota,1295848,PRJNA191181,SRR823301,SRS404739,SRX255946,Cryptococcus neoformans var. grubii Bt40,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,1677572.0,338869544.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR823/SRR823301/SRR823301_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR823/SRR823301,155616,Tremellomycetes,SRR823301_2.fastq.gz
SAMN01932698,GENOMIC,Eukaryota,1295848,PRJNA191181,SRR823393,SRS404739,SRX256029,Cryptococcus neoformans var. grubii Bt40,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,4393451.0,887477102.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR823/SRR823393/SRR823393_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR823/SRR823393,155616,Tremellomycetes,SRR823393_1.fastq.gz
SAMN01932698,GENOMIC,Eukaryota,1295848,PRJNA191181,SRR823393,SRS404739,SRX256029,Cryptococcus neoformans var. grubii Bt40,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,4393451.0,887477102.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR823/SRR823393/SRR823393_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR823/SRR823393,155616,Tremellomycetes,SRR823393_2.fastq.gz
SAMN01942263,GENOMIC,Bacteria,1173458,PRJNA159341,SRR498372,SRS1752982,SRX143637,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000206,ILLUMINA,Illumina MiSeq,PAIRED,WGS,RANDOM,877956.0,265142712.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR498/SRR498372/SRR498372_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR498/SRR498372,1236,Gammaproteobacteria,SRR498372_1.fastq.gz
SAMN01942263,GENOMIC,Bacteria,1173458,PRJNA159341,SRR498372,SRS1752982,SRX143637,Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000206,ILLUMINA,Illumina MiSeq,PAIRED,WGS,RANDOM,877956.0,265142712.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR498/SRR498372/SRR498372_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR498/SRR498372,1236,Gammaproteobacteria,SRR498372_2.fastq.gz
SAMN01978899,GENOMIC,Bacteria,1151352,PRJNA85879,SRR776465,SRS401878,SRX250069,Clostridioides difficile DA00244,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,4342410.0,877166820.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR776/SRR776465/SRR776465_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR776/SRR776465,186801,Clostridia,SRR776465_1.fastq.gz
SAMN01978899,GENOMIC,Bacteria,1151352,PRJNA85879,SRR776465,SRS401878,SRX250069,Clostridioides difficile DA00244,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,4342410.0,877166820.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR776/SRR776465/SRR776465_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR776/SRR776465,186801,Clostridia,SRR776465_2.fastq.gz
SAMN02053753,GENOMIC,Bacteria,1324230,PRJNA198115,SRR833032,SRS415205,SRX270729,Mycobacterium tuberculosis TKK-01-0014,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,4600060.0,929212120.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR833/SRR833032/SRR833032_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR833/SRR833032,1760,Actinobacteria,SRR833032_1.fastq.gz
SAMN02053753,GENOMIC,Bacteria,1324230,PRJNA198115,SRR833032,SRS415205,SRX270729,Mycobacterium tuberculosis TKK-01-0014,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,4600060.0,929212120.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR833/SRR833032/SRR833032_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR833/SRR833032,1760,Actinobacteria,SRR833032_2.fastq.gz
SAMN02053753,GENOMIC,Bacteria,1324230,PRJNA198115,SRR833131,SRS415205,SRX270825,Mycobacterium tuberculosis TKK-01-0014,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,5558623.0,1122841846.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR833/SRR833131/SRR833131_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR833/SRR833131,1760,Actinobacteria,SRR833131_1.fastq.gz
SAMN02053753,GENOMIC,Bacteria,1324230,PRJNA198115,SRR833131,SRS415205,SRX270825,Mycobacterium tuberculosis TKK-01-0014,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,5558623.0,1122841846.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR833/SRR833131/SRR833131_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR833/SRR833131,1760,Actinobacteria,SRR833131_2.fastq.gz
SAMN02087639,GENOMIC,Eukaryota,56036,PRJNA200681,SRR837512,SRS417454,SRX272955,Fraxinus pennsylvanica,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,unspecified,3900000.0,787800000.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR837/SRR837512/SRR837512_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR837/SRR837512,3398,Magnoliopsida,SRR837512_1.fastq.gz
SAMN02087639,GENOMIC,Eukaryota,56036,PRJNA200681,SRR837512,SRS417454,SRX272955,Fraxinus pennsylvanica,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,unspecified,3900000.0,787800000.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR837/SRR837512/SRR837512_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR837/SRR837512,3398,Magnoliopsida,SRR837512_2.fastq.gz
SAMN02087639,GENOMIC,Eukaryota,56036,PRJNA200681,SRR837513,SRS417454,SRX273492,Fraxinus pennsylvanica,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,unspecified,32467468.0,6558428536.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR837/SRR837513/SRR837513_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR837/SRR837513,3398,Magnoliopsida,SRR837513_1.fastq.gz
SAMN02087639,GENOMIC,Eukaryota,56036,PRJNA200681,SRR837513,SRS417454,SRX273492,Fraxinus pennsylvanica,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,unspecified,32467468.0,6558428536.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR837/SRR837513/SRR837513_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR837/SRR837513,3398,Magnoliopsida,SRR837513_2.fastq.gz
SAMN02178501,GENOMIC,Eukaryota,184585,PRJNA202430,SRR922005,SRS429478,SRX314998,Engraulis encrasicolus,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,101528348.0,20508726296.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/SRR922005/SRR922005_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR922/SRR922005,186623,Actinopteri,SRR922005_1.fastq.gz
SAMN02178501,GENOMIC,Eukaryota,184585,PRJNA202430,SRR922005,SRS429478,SRX314998,Engraulis encrasicolus,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,101528348.0,20508726296.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/SRR922005/SRR922005_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR922/SRR922005,186623,Actinopteri,SRR922005_2.fastq.gz
SAMN02178501,GENOMIC,Eukaryota,184585,PRJNA202430,SRR922006,SRS429478,SRX314999,Engraulis encrasicolus,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,99569050.0,20112948100.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/SRR922006/SRR922006_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR922/SRR922006,186623,Actinopteri,SRR922006_1.fastq.gz
SAMN02178501,GENOMIC,Eukaryota,184585,PRJNA202430,SRR922006,SRS429478,SRX314999,Engraulis encrasicolus,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,99569050.0,20112948100.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/SRR922006/SRR922006_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR922/SRR922006,186623,Actinopteri,SRR922006_2.fastq.gz
SAMN02178501,GENOMIC,Eukaryota,184585,PRJNA202430,SRR922007,SRS429478,SRX315000,Engraulis encrasicolus,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,62921098.0,12710061796.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/SRR922007/SRR922007_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR922/SRR922007,186623,Actinopteri,SRR922007_1.fastq.gz
SAMN02178501,GENOMIC,Eukaryota,184585,PRJNA202430,SRR922007,SRS429478,SRX315000,Engraulis encrasicolus,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,62921098.0,12710061796.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR922/SRR922007/SRR922007_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR922/SRR922007,186623,Actinopteri,SRR922007_2.fastq.gz
SAMN02193967,GENOMIC,Eukaryota,1314775,PRJNA196046,SRR891372,SRS438257,SRX298089,Dioszegia cryoxerica ANT03-071,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,66284697.0,19885409100.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR891/SRR891372/SRR891372_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR891/SRR891372,155616,Tremellomycetes,SRR891372_1.fastq.gz
SAMN02193967,GENOMIC,Eukaryota,1314775,PRJNA196046,SRR891372,SRS438257,SRX298089,Dioszegia cryoxerica ANT03-071,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,66284697.0,19885409100.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR891/SRR891372/SRR891372_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR891/SRR891372,155616,Tremellomycetes,SRR891372_2.fastq.gz
SAMN02194625,GENOMIC,Bacteria,1158157,PRJNA178480,SRR892304,SRS438853,SRX298929,Thioalkalivibrio sp. AKL9,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,9292255.0,2787676500.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR892/SRR892304/SRR892304_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR892/SRR892304,1236,Gammaproteobacteria,SRR892304_1.fastq.gz
SAMN02194625,GENOMIC,Bacteria,1158157,PRJNA178480,SRR892304,SRS438853,SRX298929,Thioalkalivibrio sp. AKL9,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,9292255.0,2787676500.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR892/SRR892304/SRR892304_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR892/SRR892304,1236,Gammaproteobacteria,SRR892304_2.fastq.gz
SAMN02194992,GENOMIC,Bacteria,1265495,PRJNA182412,SRR892622,SRS439101,SRX299313,Thioalkalivibrio sp. ALE23,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,6984656.0,2095396800.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR892/SRR892622/SRR892622_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR892/SRR892622,1236,Gammaproteobacteria,SRR892622_1.fastq.gz
SAMN02194992,GENOMIC,Bacteria,1265495,PRJNA182412,SRR892622,SRS439101,SRX299313,Thioalkalivibrio sp. ALE23,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,6984656.0,2095396800.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR892/SRR892622/SRR892622_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR892/SRR892622,1236,Gammaproteobacteria,SRR892622_2.fastq.gz
SAMN02199241,GENOMIC,Bacteria,1122130,PRJNA185630,SRR896352,SRS441161,SRX301756,Jonesia quinghaiensis DSM 15701,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,6506928.0,1952078400.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896352/SRR896352_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR896/SRR896352,1760,Actinobacteria,SRR896352_1.fastq.gz
SAMN02199241,GENOMIC,Bacteria,1122130,PRJNA185630,SRR896352,SRS441161,SRX301756,Jonesia quinghaiensis DSM 15701,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,6506928.0,1952078400.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR896/SRR896352/SRR896352_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR896/SRR896352,1760,Actinobacteria,SRR896352_2.fastq.gz
SAMN02231548,GENOMIC,Bacteria,1331257,PRJNA202160,SRR932187,SRS456797,SRX321532,Bordetella hinzii 5132,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,3724443.0,752337486.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR932/SRR932187/SRR932187_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR932/SRR932187,28216,Betaproteobacteria,SRR932187_1.fastq.gz
SAMN02231548,GENOMIC,Bacteria,1331257,PRJNA202160,SRR932187,SRS456797,SRX321532,Bordetella hinzii 5132,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,3724443.0,752337486.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR932/SRR932187/SRR932187_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR932/SRR932187,28216,Betaproteobacteria,SRR932187_2.fastq.gz
SAMN02256462,GENOMIC,Bacteria,1131288,PRJNA165217,SRR3948177,SRS1581497,SRX1973177,zeta proteobacterium SCGC AB-602-E04,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,12761943.0,3828582900.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR394/007/SRR3948177/SRR3948177_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR394/007/SRR3948177,580370,Zetaproteobacteria,SRR3948177_1.fastq.gz
SAMN02256462,GENOMIC,Bacteria,1131288,PRJNA165217,SRR3948177,SRS1581497,SRX1973177,zeta proteobacterium SCGC AB-602-E04,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,12761943.0,3828582900.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR394/007/SRR3948177/SRR3948177_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR394/007/SRR3948177,580370,Zetaproteobacteria,SRR3948177_2.fastq.gz
SAMN02325129,GENOMIC,Bacteria,1388005,PRJNA216174,SRR1001510,SRS486823,SRX359162,Staphylococcus aureus M0028,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2697722.0,544939844.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/000/SRR1001510/SRR1001510_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR100/000/SRR1001510,91061,Bacilli,SRR1001510_1.fastq.gz
SAMN02325129,GENOMIC,Bacteria,1388005,PRJNA216174,SRR1001510,SRS486823,SRX359162,Staphylococcus aureus M0028,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2697722.0,544939844.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/000/SRR1001510/SRR1001510_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR100/000/SRR1001510,91061,Bacilli,SRR1001510_2.fastq.gz
SAMN02325129,GENOMIC,Bacteria,1388005,PRJNA216174,SRR1001511,SRS486823,SRX359162,Staphylococcus aureus M0028,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2760548.0,557630696.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/001/SRR1001511/SRR1001511_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR100/001/SRR1001511,91061,Bacilli,SRR1001511_1.fastq.gz
SAMN02325129,GENOMIC,Bacteria,1388005,PRJNA216174,SRR1001511,SRS486823,SRX359162,Staphylococcus aureus M0028,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2760548.0,557630696.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR100/001/SRR1001511/SRR1001511_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR100/001/SRR1001511,91061,Bacilli,SRR1001511_2.fastq.gz
SAMN02325429,GENOMIC,Bacteria,1388305,PRJNA216475,SRR1011905,SRS490798,SRX364381,Staphylococcus aureus M0457,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,1500531.0,303107262.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/005/SRR1011905/SRR1011905_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR101/005/SRR1011905,91061,Bacilli,SRR1011905_1.fastq.gz
SAMN02325429,GENOMIC,Bacteria,1388305,PRJNA216475,SRR1011905,SRS490798,SRX364381,Staphylococcus aureus M0457,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,1500531.0,303107262.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/005/SRR1011905/SRR1011905_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR101/005/SRR1011905,91061,Bacilli,SRR1011905_2.fastq.gz
SAMN02325429,GENOMIC,Bacteria,1388305,PRJNA216475,SRR1011906,SRS490798,SRX364381,Staphylococcus aureus M0457,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,1489505.0,300880010.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/006/SRR1011906/SRR1011906_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR101/006/SRR1011906,91061,Bacilli,SRR1011906_1.fastq.gz
SAMN02325429,GENOMIC,Bacteria,1388305,PRJNA216475,SRR1011906,SRS490798,SRX364381,Staphylococcus aureus M0457,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,1489505.0,300880010.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/006/SRR1011906/SRR1011906_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR101/006/SRR1011906,91061,Bacilli,SRR1011906_2.fastq.gz
SAMN02325654,GENOMIC,Bacteria,1388530,PRJNA216703,SRR1011927,SRS490810,SRX364392,Staphylococcus aureus M0473,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,1911530.0,386129060.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/007/SRR1011927/SRR1011927_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR101/007/SRR1011927,91061,Bacilli,SRR1011927_1.fastq.gz
SAMN02325654,GENOMIC,Bacteria,1388530,PRJNA216703,SRR1011927,SRS490810,SRX364392,Staphylococcus aureus M0473,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,1911530.0,386129060.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/007/SRR1011927/SRR1011927_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR101/007/SRR1011927,91061,Bacilli,SRR1011927_2.fastq.gz
SAMN02325654,GENOMIC,Bacteria,1388530,PRJNA216703,SRR1011928,SRS490810,SRX364392,Staphylococcus aureus M0473,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2727169.0,550888138.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/008/SRR1011928/SRR1011928_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR101/008/SRR1011928,91061,Bacilli,SRR1011928_1.fastq.gz
SAMN02325654,GENOMIC,Bacteria,1388530,PRJNA216703,SRR1011928,SRS490810,SRX364392,Staphylococcus aureus M0473,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2727169.0,550888138.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/008/SRR1011928/SRR1011928_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR101/008/SRR1011928,91061,Bacilli,SRR1011928_2.fastq.gz
SAMN02325654,GENOMIC,Bacteria,1388530,PRJNA216703,SRR1019355,SRS490810,SRX368782,Staphylococcus aureus M0473,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,1610377.0,325296154.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/005/SRR1019355/SRR1019355_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR101/005/SRR1019355,91061,Bacilli,SRR1019355_1.fastq.gz
SAMN02325654,GENOMIC,Bacteria,1388530,PRJNA216703,SRR1019355,SRS490810,SRX368782,Staphylococcus aureus M0473,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,1610377.0,325296154.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/005/SRR1019355/SRR1019355_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR101/005/SRR1019355,91061,Bacilli,SRR1019355_2.fastq.gz
SAMN02325654,GENOMIC,Bacteria,1388530,PRJNA216703,SRR1019356,SRS490810,SRX368782,Staphylococcus aureus M0473,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,1620948.0,327431496.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/006/SRR1019356/SRR1019356_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR101/006/SRR1019356,91061,Bacilli,SRR1019356_1.fastq.gz
SAMN02325654,GENOMIC,Bacteria,1388530,PRJNA216703,SRR1019356,SRS490810,SRX368782,Staphylococcus aureus M0473,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,1620948.0,327431496.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/006/SRR1019356/SRR1019356_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR101/006/SRR1019356,91061,Bacilli,SRR1019356_2.fastq.gz
SAMN02335251,GENOMIC,Bacteria,1392866,PRJNA215830,SRR957838,SRS473847,SRX340103,Escherichia coli M21,ILLUMINA,Illumina MiSeq,PAIRED,WGS,unspecified,2115451.0,634635300.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR957/SRR957838/SRR957838_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR957/SRR957838,1236,Gammaproteobacteria,SRR957838_1.fastq.gz
SAMN02335251,GENOMIC,Bacteria,1392866,PRJNA215830,SRR957838,SRS473847,SRX340103,Escherichia coli M21,ILLUMINA,Illumina MiSeq,PAIRED,WGS,unspecified,2115451.0,634635300.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR957/SRR957838/SRR957838_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR957/SRR957838,1236,Gammaproteobacteria,SRR957838_2.fastq.gz
SAMN02360956,GENOMIC,Bacteria,1402799,PRJNA220149,SRR1017294,SRS494115,SRX368069,Staphylococcus aureus M1317,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2020281.0,408096762.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/004/SRR1017294/SRR1017294_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR101/004/SRR1017294,91061,Bacilli,SRR1017294_1.fastq.gz
SAMN02360956,GENOMIC,Bacteria,1402799,PRJNA220149,SRR1017294,SRS494115,SRX368069,Staphylococcus aureus M1317,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,2020281.0,408096762.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR101/004/SRR1017294/SRR1017294_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR101/004/SRR1017294,91061,Bacilli,SRR1017294_2.fastq.gz
SAMN02381032,GENOMIC,Bacteria,1408955,PRJNA223587,SRR1049712,SRS515088,SRX391868,Mycobacterium tuberculosis UT0091,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,3204415.0,647291830.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/002/SRR1049712/SRR1049712_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR104/002/SRR1049712,1760,Actinobacteria,SRR1049712_1.fastq.gz
SAMN02381032,GENOMIC,Bacteria,1408955,PRJNA223587,SRR1049712,SRS515088,SRX391868,Mycobacterium tuberculosis UT0091,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,3204415.0,647291830.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/002/SRR1049712/SRR1049712_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR104/002/SRR1049712,1760,Actinobacteria,SRR1049712_2.fastq.gz
SAMN02381032,GENOMIC,Bacteria,1408955,PRJNA223587,SRR1049713,SRS515088,SRX391868,Mycobacterium tuberculosis UT0091,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,3180599.0,642480998.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/003/SRR1049713/SRR1049713_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR104/003/SRR1049713,1760,Actinobacteria,SRR1049713_1.fastq.gz
SAMN02381032,GENOMIC,Bacteria,1408955,PRJNA223587,SRR1049713,SRS515088,SRX391868,Mycobacterium tuberculosis UT0091,ILLUMINA,Illumina HiSeq 2000,PAIRED,WGS,RANDOM,3180599.0,642480998.0,ftp.sra.ebi.ac.uk/vol1/fastq/SRR104/003/SRR1049713/SRR1049713_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/srr/SRR104/003/SRR1049713,1760,Actinobacteria,SRR1049713_2.fastq.gz
